calweek,Cluster/Country/Region,SubCluster,brand,dc,TimeSeries_Key,Quantity,Ensemble_Predicted
202326,US,SC2,BRANDA,DC3,PRDCT2_CUSTK,,1597.6970085503526
202327,US,SC2,BRANDA,DC3,PRDCT2_CUSTK,,1603.4623146627
202328,US,SC2,BRANDA,DC3,PRDCT2_CUSTK,,1607.0917905961119
202316,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1595.6189464003348
202317,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1597.6543542579507
202318,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1598.5080671986502
202319,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1595.7813428735176
202320,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1591.6234338323438
202321,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1592.334552105234
202322,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1601.1024683670037
202323,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1612.2674497662026
202324,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1615.181504929692
202325,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1605.1541151249667
202326,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1589.7165642413745
202327,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1582.3039927752964
202328,US,SC2,BRANDA,DC3,PRDCT2_CUSTL,,1589.1782376496396
202316,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1602.9505924970226
202317,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1601.7685910458558
202318,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1600.1871342633858
202319,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1600.84996729769
202320,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1603.1574764083941
202321,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1604.2521029327738
202322,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1602.2908413825767
202323,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1598.3212544426485
202324,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1594.9144731997071
202325,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1593.6356767077095
202326,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1594.2470013815416
202327,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1595.8195140498608
202328,US,SC2,BRANDA,DC3,PRDCT2_CUSTM,,1597.6973776432915
202316,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1595.7886340143366
202317,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1598.6087888385612
202318,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1599.2612248962123
202319,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1595.7840314305217
202320,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1589.5870217471606
202321,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1584.9502221427385
202322,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1585.4186533550383
202323,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1590.8143013780907
202324,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1597.8388527952366
202325,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1603.186750399172
202326,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1605.7250875217742
202327,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1606.105613789428
202328,US,SC2,BRANDA,DC4,PRDCT2_CUSTX,,1605.307099411093
202316,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1603.0956751851113
202317,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1602.0239264717165
202318,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1600.6410067039672
202319,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1596.517998992527
202320,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1593.3511376578317
202321,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1596.5559970480738
202322,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1604.9463750158552
202323,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1610.1800995356512
202324,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1606.2176774938584
202325,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1597.3211660026536
202326,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1593.7857001885209
202327,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1599.8018026358159
202328,US,SC2,BRANDA,DC4,PRDCT2_CUSTY,,1608.3336851776007
202316,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1597.4630396713656
202317,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1595.8268967215358
202318,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1592.0434302095155
202319,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1587.7991967187877
202320,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1584.720356460599
202321,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1583.9043605833062
202322,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1586.0160982383236
202323,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1590.7307746315728
202324,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1596.0878784300985
202325,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1599.392359012228
202326,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1599.5023377937262
202327,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1597.9201261235935
202328,US,SC2,BRANDA,DC4,PRDCT2_CUSTZ,,1596.9014498483466
202316,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1101.5283216180496
202317,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1096.339173848618
202318,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1095.6879883019587
202319,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1098.0415586332267
202320,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1100.523522207777
202321,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1101.515488391264
202322,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1101.7183348286749
202323,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1102.6877968127906
202324,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1104.9128482152723
202325,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1107.5907991793938
202326,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1109.8764807673122
202327,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1111.6457718925217
202328,US,SC2,BRANDA,DC3,PRDCT3_CUSTK,,1112.781641129702
202316,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1103.8757039102384
202317,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1105.8170687331078
202318,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1106.8553437051794
202319,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1101.3761480600197
202320,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1094.5259324944577
202321,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1092.7624035739032
202322,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1097.5727363776778
202323,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1103.6022282003407
202324,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1104.3469145967813
202325,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1099.0729639057863
202326,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1093.3911892948847
202327,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1093.1318901354996
202328,US,SC2,BRANDA,DC3,PRDCT3_CUSTL,,1098.5034815887498
202316,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1095.1948659698196
202317,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1098.985763243388
202318,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1102.0570141512794
202319,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1099.4906259752952
202320,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1092.0946342719124
202321,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1086.6294280884106
202322,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1088.6449409079703
202323,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1095.677471991382
202324,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1099.3468854747323
202325,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1094.7895008786184
202326,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1086.6121137371154
202327,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1083.8925784729263
202328,US,SC2,BRANDA,DC3,PRDCT3_CUSTM,,1089.5627467410523
202316,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1088.1742794809288
202317,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1088.2590181017931
202318,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1082.5745484856375
202319,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1078.4234810020557
202320,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1079.5582300639708
202321,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1084.6020323943972
202322,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1089.2579591645315
202323,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1091.1305497639714
202324,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1091.238525832776
202325,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1091.3973485662486
202326,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1091.600589542951
202327,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1090.6216097608813
202328,US,SC2,BRANDA,DC4,PRDCT3_CUSTX,,1088.3446095960562
202316,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1094.5188206600214
202317,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1101.1305899384217
202318,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1100.4339854859654
202319,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1098.390243010755
202320,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1096.1578181468772
202321,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1095.8414524727468
202322,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1097.4668125942865
202323,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1099.24017688094
202324,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1099.8289666325265
202325,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1099.8136649274145
202326,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1100.4916974544826
202327,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1101.6594769724252
202328,US,SC2,BRANDA,DC4,PRDCT3_CUSTY,,1101.4066379415451
202316,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1104.643922882374
202317,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1108.508246430361
202318,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1107.2474246113402
202319,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1102.1676301456187
202320,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1098.4651969328638
202321,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1100.1629956009774
202322,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1105.0762770551069
202323,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1106.9002036215659
202324,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1102.2184461945967
202325,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1094.6658389675513
202326,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1091.547146393755
202327,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1096.46542835451
202328,US,SC2,BRANDA,DC4,PRDCT3_CUSTZ,,1105.7559219493355
202316,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1710.163618735301
202317,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1714.9650664525973
202318,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1714.195343874795
202319,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1709.0094891900685
202320,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1705.9007761133666
202321,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1708.52407828162
202322,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1713.3690664689243
202323,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1714.6050291021588
202324,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1711.8503799401772
202325,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1710.8667397104336
202326,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1716.089426816696
202327,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1724.316950811517
202328,US,SC2,BRANDB,DC3,PRDCT4_CUSTK,,1727.6507458453784
202316,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1695.5129130467292
202317,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1707.5940550897467
202318,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1713.8539651058245
202319,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1710.512129857454
202320,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1701.6644443449022
202321,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1695.1379008039544
202322,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1696.1037058661655
202323,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1703.3714745223233
202324,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1710.8149550324003
202325,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1712.6529951382295
202326,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1708.416321747105
202327,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1703.2617897338646
202328,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,,1702.8953881926022
202316,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1697.2051757362176
202317,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1693.3601991859396
202318,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1698.2134846455072
202319,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1702.560331087886
202320,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1702.6295293888506
202321,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1700.0821034704577
202322,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1699.5069538312307
202323,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1701.734888184583
202324,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1702.7325156862364
202325,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1699.4575733560678
202326,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1694.767672440988
202327,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1694.475610500535
202328,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,,1699.9195402195182
202316,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1702.6620530632413
202317,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1700.2824039340965
202318,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1696.452639719062
202319,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1695.5174100263116
202320,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1696.2948929783654
202321,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1695.2130012010093
202322,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1692.1429865300147
202323,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1691.3541768561217
202324,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1695.5199973420295
202325,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1700.6731332642478
202326,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1699.7770190285119
202327,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1691.6785357133315
202328,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,,1684.2359599624897
202316,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1708.3798942612686
202317,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1708.8033092262224
202318,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1705.6855557070653
202319,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1701.4431738070787
202320,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1699.4327258363032
202321,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1701.4750956732973
202322,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1707.2472645159196
202323,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1714.6188915694108
202324,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1720.1352444185986
202325,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1720.198194144155
202326,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1713.5380133339106
202327,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1703.359465791374
202328,US,SC2,BRANDB,DC4,PRDCT4_CUSTY,,1696.1510291134982
202316,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1694.1452595588562
202317,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1691.6287245598496
202318,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1692.2724517857337
202319,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1696.3190559907487
202320,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1700.8247089084298
202321,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1702.1256647451883
202322,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1700.4166760657013
202323,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1699.682220905171
202324,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1702.2668630094456
202325,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1704.732151197008
202326,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1701.1119730837236
202327,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1690.729524421282
202328,US,SC2,BRANDB,DC4,PRDCT4_CUSTZ,,1681.0449057993217
202316,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,446.17699414320685
202317,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,448.45036436894634
202318,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,450.60056847937847
202319,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,450.8429867515369
202320,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,450.40590766468233
202321,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,450.97258693095324
202322,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,451.74265395402654
202323,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,449.9995690392652
202324,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,444.866664862073
202325,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,439.52104120229
202326,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,438.5829263171654
202327,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,443.1974182456699
202328,US,SC2,BRANDB,DC3,PRDCT5_CUSTK,,449.4307548480546
202316,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,446.17016824850185
202317,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,447.3810985120076
202318,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,446.88680759686724
202319,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,446.3420831933503
202320,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,447.2593136415119
202321,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,448.7576054252832
202322,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,449.0439089924963
202323,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,448.0604193185666
202324,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,447.45693456907304
202325,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,448.02081323786115
202326,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,448.3978741357236
202327,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,447.13674907118747
202328,US,SC2,BRANDB,DC3,PRDCT5_CUSTL,,445.2372983856515
202316,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,452.88455271974794
202317,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,455.0217894845591
202318,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,457.1922177849016
202319,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,456.7429277565691
202320,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,453.09020581212746
202321,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,449.1349872896967
202322,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,448.58116200437104
202323,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,452.1371100162039
202324,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,456.81064254526154
202325,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,458.9851578413247
202326,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,457.805445000537
202327,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,455.33279608717856
202328,US,SC2,BRANDB,DC3,PRDCT5_CUSTM,,453.75105204489034
202316,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,456.4838979199542
202317,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,457.56645375309057
202318,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,457.14964344701986
202319,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,457.25990443269933
202320,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,458.1762540606921
202321,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,458.20490870330946
202322,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,456.13561213573894
202323,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,453.1684264675795
202324,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,451.8300327869375
202325,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,453.18039102951707
202326,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,455.60915610353004
202327,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,456.51272180687494
202328,US,SC2,BRANDB,DC4,PRDCT5_CUSTX,,454.85715354506
202316,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,454.51618226827304
202317,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,457.1498505545635
202318,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,457.88887909082155
202319,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,454.1859522246507
202320,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,448.10492178524737
202321,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,444.6883663920373
202322,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,446.5276573604439
202323,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,451.14198500541016
202324,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,454.0988798674614
202325,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,453.82766799866295
202326,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,452.3815760327576
202327,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,451.8867348701909
202328,US,SC2,BRANDB,DC4,PRDCT5_CUSTY,,451.82462174878754
202316,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,456.22118387538086
202317,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,452.7212873609029
202318,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,451.25893105753164
202319,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,452.55057250946567
202320,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,454.55374533107397
202321,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,454.62008975536344
202322,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,453.0617974651959
202323,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,452.49435986785227
202324,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,454.05455432631675
202325,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,455.55477301070187
202326,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,454.14062829274945
202327,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,450.14269351744235
202328,US,SC2,BRANDB,DC4,PRDCT5_CUSTZ,,447.1619740404368
202316,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1496.1677823897198
202317,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1496.4379637309867
202318,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1494.4255090179665
202319,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1490.5327020720042
202320,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1488.8501841399334
202321,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1492.632820414892
202322,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1500.0323152658548
202323,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1505.804846222498
202324,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1507.0534456255762
202325,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1505.7931252444064
202326,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1505.3612770451941
202327,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1505.864379631225
202328,US,SC2,BRANDB,DC3,PRDCT6_CUSTK,,1504.9396435027243
202316,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1502.5214969948681
202317,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1500.7229467944428
202318,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1496.6126792047294
202319,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1494.324310077111
202320,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1497.1954686469396
202321,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1503.3865177000405
202322,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1507.4769192372628
202323,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1506.2347013267988
202324,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1501.959793098507
202325,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1499.5922327603632
202326,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1501.0337434885514
202327,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1503.2724525036617
202328,US,SC2,BRANDB,DC3,PRDCT6_CUSTL,,1502.321001703374
202316,US,SC2,BRANDB,DC3,PRDCT6_CUSTM,,1515.2601677856192
202317,US,SC2,BRANDB,DC3,PRDCT6_CUSTM,,1513.7716935264953
202318,US,SC2,BRANDB,DC3,PRDCT6_CUSTM,,1505.7415536600383
202319,US,SC2,BRANDB,DC3,PRDCT6_CUSTM,,1503.207155992518
202320,US,SC2,BRANDB,DC3,PRDCT6_CUSTM,,1507.796096201232
